 ! LAMMPS data file (atom_style full)
        1955  atoms
           2  atom types
           0  bonds
           0  bond types
           0  angles
           0  angle types
           0  dihedrals
           0  dihedral types
           0  impropers
           0  improper types

   -20.00000000     20.00000000 xlo xhi
   -20.00000000     20.00000000 ylo yhi
   -20.00000000     20.00000000 zlo zhi

 Masses

    1    39.962000
    2    39.962000

 Atoms

   370     44    2   0.00000000   -9.3525397  -18.9627837  -17.3911722
   371     44    2   0.00000000   -2.9740846   18.8713770   -2.6879424
   372     44    2   0.00000000    6.9365946   18.2955288   18.9013530
   373     44    2   0.00000000  -16.3220049  -19.9912467    7.1813084
   374     44    2   0.00000000    7.8845053   12.4316339    9.4070431
   375     44    2   0.00000000   15.0174005   15.3090086   -4.6026057
   376     44    2   0.00000000    3.0076732  -14.4611250   18.9996256
   377     44    2   0.00000000    5.6468955   11.0437882  -15.0934811
   378     44    2   0.00000000  -13.1115635  -12.4190215   -5.0993951
   379     44    2   0.00000000   14.1552335  -11.2324840   -6.2250015
   380     44    2   0.00000000   16.7598167   16.7550504   10.9510132
   381     44    2   0.00000000   -2.0721901  -15.2195512   -4.0339501
   382     44    2   0.00000000  -17.3968272  -16.9006609  -12.9073677
   383     44    2   0.00000000   -7.2473900   12.6540661   -6.3819314
   384     44    2   0.00000000    1.0485080  -19.4262126   -0.8578345
   385     44    2   0.00000000  -17.7466914  -15.4365024   -3.6466685
   386     44    2   0.00000000   -6.0443180   10.3643356   -3.6304961
   387     44    2   0.00000000    7.8555901   12.4553014   19.3417663
   388     44    2   0.00000000   16.4306163   12.8735903   15.2120369
   389     44    2   0.00000000    1.2127742  -11.0557225  -17.1482396
   390     44    2   0.00000000    3.4832565  -10.4125963    3.7172735
   391     44    2   0.00000000   -1.5901507  -11.0499930   10.5467516
   392     44    2   0.00000000   -1.3561980   19.1947887    8.1793885
   393     44    2   0.00000000   -3.1745203   19.9892992  -13.9462979
   394     44    2   0.00000000    0.6751455   16.7003618   10.7891405
   395     44    2   0.00000000   15.6150871   14.4829342    0.1583180
   396     44    2   0.00000000  -14.0372138  -17.1860174   16.0506652
   397     44    2   0.00000000    0.5270239   12.5382945   -3.5855019
   398     44    2   0.00000000   18.4050731   15.9177341    3.6919884
   399     44    2   0.00000000   -3.1666324  -12.1125303   -2.8234781
   400     44    2   0.00000000  -17.8447986   18.2270376  -13.8794043
   401     44    2   0.00000000   18.1194019  -18.7183561   19.4257509
   402     44    2   0.00000000    0.5564565   16.6251391  -11.7139377
